lat;lng
44.3014854918;-76.5485774646
44.3368100752;-76.5473840134
44.4475115305;-76.2702545215
44.2772599278;-76.3541381466
44.4439696938;-76.2743887426
44.4451305618;-76.2726822243
44.2776444712;-76.4068225635
44.300188975;-76.3701259586
44.3086213525;-76.3604504303
44.299621298;-76.4073442686
44.3374143846;-76.6061099744
44.3005101288;-76.6008213178
44.3571074954;-76.2994469007
44.3348977229;-76.406890275
44.3566983899;-76.3041320097
44.4339519474;-76.2888608531
44.4234246078;-76.2593797439
44.3543333446;-76.6182287007
44.3049370419;-76.4610896971
44.4406085744;-76.2826975878
44.4111000719;-76.2769384213
44.2988409654;-76.5717380173
44.29648588;-76.5755503686
44.3070683003;-76.2531665028
44.3139471414;-76.2606476645
44.3597550346;-76.2770927797
44.3246346633;-76.2355675853
44.3498266684;-76.2504852832
44.2721769371;-76.6230028431
44.3349402963;-76.6261670216
44.299404832;-76.5245160739
44.2571794587;-76.3854004895
44.2834795475;-76.3342033972
44.3884297767;-76.2406486324
44.2447574798;-76.4100373791
44.2982677753;-76.5730502895
44.4409210251;-76.2791627486
44.2787790022;-76.3851121986
44.3268206633;-76.3860255276
44.3204225102;-76.555770447
44.3293677215;-76.4514463644
44.3541014741;-76.5995186187
44.3083919105;-76.4957927599
44.3222803242;-76.2345478878
44.3010467193;-76.5043983145
44.2752140367;-76.3369061323
44.4296004695;-76.2945562751
44.4345908406;-76.2860831936
44.4664750427;-76.2801091574
44.4306433177;-76.2921513254
44.4255289716;-76.2986705798
44.4177243855;-76.3084950543
44.4175735709;-76.3071804227
44.416426363;-76.3068788988
44.4160559122;-76.3068123001
44.2680809222;-76.3613462566
44.3413956776;-76.4977162798
44.3530695672;-76.3048118826
44.2500297317;-76.4034677549
44.4190793493;-76.3051784974
44.2969808138;-76.3962046269
44.4196707325;-76.3047835336
44.3089749949;-76.4643393987
44.3514647087;-76.6980050585
44.3089429071;-76.4636244084
44.3206893119;-76.5148537074
44.3078776236;-76.463503916
44.3076465245;-76.4635431233
44.307190437;-76.4638683074
44.3087018423;-76.4643612509
44.3068208537;-76.4638082664
44.3180505332;-76.4949637609
44.3296491644;-76.4576543948
44.3069314593;-76.4609277639
44.3069785416;-76.4672499676
44.3325652829;-76.3714956667
44.3100836357;-76.4638026663
44.3471710531;-76.2948600766
44.3102013084;-76.4647702118
44.309620338;-76.4641221744
44.3061107698;-76.4652977275
44.3561590957;-76.5983464675
44.2673397814;-76.6431090146
44.307500767;-76.4648352245
44.3077410078;-76.4647918422
44.3073037902;-76.463258606
44.347814368;-76.5725189081
44.2644932266;-76.3719106855
44.3013226146;-76.576951437
44.2953163923;-76.6701999143
44.3015824271;-76.5767035231
44.3014569443;-76.5767257876
44.3010655438;-76.5769261391
44.3008266202;-76.5766759152
44.3335168249;-76.4076684054
44.3009311956;-76.5771588521
44.3005227568;-76.5773917558
44.3006790958;-76.5764196589
44.3003335668;-76.5763730063
44.3009634094;-76.577117845
44.3664892997;-76.2752863209
44.3232120256;-76.541110676
44.305582779;-76.4625160694
44.4130360895;-76.2607102264
44.319547063;-76.4000966228
44.306321886;-76.421649995
44.3057939415;-76.2675161741
44.2616498537;-76.3805934961
44.2828232139;-76.5428905718
44.3151347634;-76.5391485283
44.3423251069;-76.3046060442
44.3091863267;-76.276465679
44.3165537832;-76.2566993089
44.3013091948;-76.5399428917
44.3413936652;-76.2749382053
44.266169594;-76.3743725635
44.3257816188;-76.477057492
44.2910643976;-76.3884982682
44.3069189768;-76.4242390862
44.3092979527;-76.4134191257
44.2694544642;-76.6224085082
44.293732818;-76.3976480788
44.310745023;-76.4642089401
44.2497469159;-76.4063273885
44.3174378772;-76.2510029815
44.3295069762;-76.2722464737
44.2950038588;-76.5187614111
44.3415822345;-76.5109394304
44.3157436681;-76.5240888909
44.3144680009;-76.4440519853
44.386031738;-76.3030650462
44.3553985525;-76.2520588406
44.3411274046;-76.5325781351
44.3057317113;-76.3263406852
44.3257973781;-76.3908024003
44.3863818304;-76.3254250049
44.3855291602;-76.3249995107
44.4730210854;-76.2553243598
44.4683603749;-76.2502047416
44.2990824836;-76.3466551186
44.388526906;-76.2460219679
44.3142143669;-76.5094436203
44.2713710668;-76.6229911553
44.2909028988;-76.5390288015
44.3383162861;-76.4519816218
44.2710382888;-76.6227357304
44.2760913056;-76.4055429434
44.3209881487;-76.4668081467
44.3041545218;-76.3308507537
44.3475036756;-76.6316604081
44.3172905523;-76.4053946808
44.2868919024;-76.3325588031
44.2976391917;-76.428296914
44.3625579662;-76.3329997182
44.352684138;-76.2523769224
44.299805763;-76.4547308612
44.2811853034;-76.333605169
44.3016855932;-76.4669371086
44.2707657781;-76.3634879049
44.2603384633;-76.3722928125
44.2509292527;-76.4083712062
44.2968114209;-76.4556365936
44.3384678175;-76.5647473482
44.3204469884;-76.569593508
44.3229477212;-76.4778831858
44.3220018355;-76.4757575713
44.301252542;-76.4749552679
44.3001533027;-76.4559682749
44.2937082409;-76.3874155044
44.382984373;-76.3283676769
44.3732161199;-76.3302658931
44.3778881496;-76.3277903167
44.3830822635;-76.3265972737
44.3876308352;-76.3233132058
44.2981856866;-76.463763943
44.2982663461;-76.4671395576
44.339212806;-76.3969208832
44.2982865297;-76.4660140468
44.2864730021;-76.3855419713
44.4149901032;-76.3082119633
44.3362456355;-76.4026982659
44.3146282395;-76.4123956699
44.3364206184;-76.403355688
44.3034431719;-76.3691465632
44.3107343809;-76.5161771516
44.3007355724;-76.5297127053
44.2970676045;-76.5585218003
44.3175125392;-76.5861380042
44.3005821947;-76.5401481101
44.3180596705;-76.5926739762
44.2829422518;-76.5438842668
44.3551166201;-76.620277171
44.2504780604;-76.4063414549
44.2727494075;-76.62181986
44.2726105248;-76.6218175884
44.2730816695;-76.6239313559
44.2730957265;-76.6241590758
44.2730945797;-76.6242794535
44.2732901053;-76.6244028864
44.2732672971;-76.6240406861
44.2732298375;-76.6234625306
44.2731684965;-76.6225110291
44.2726549984;-76.6207747212
44.2723808223;-76.6207708141
44.2730202519;-76.620112451
44.2697490454;-76.6275434306
44.2715885089;-76.6251237444
44.2697500824;-76.6272330429
44.2690644972;-76.6280949537
44.2689430002;-76.6290485334
44.269887558;-76.6272025276
44.2700553642;-76.6279479617
44.270135053;-76.6279498085
44.2699419253;-76.6268204231
44.2686522434;-76.6288532357
44.2687193533;-76.6285372458
44.2696172306;-76.6281509419
44.2698865529;-76.6273195772
44.2695282712;-76.6262712474
44.2696251039;-76.6262733562
44.298824365;-76.5741941336
44.2965614712;-76.5760676963
44.2956864397;-76.5744721204
44.2704710988;-76.6259942412
44.2709617206;-76.6262168698
44.270002651;-76.6259959726
44.2711623743;-76.626013366
44.2712468374;-76.6260162741
44.2702090522;-76.6262820121
44.2704283165;-76.626286755
44.2684864083;-76.6236842222
44.2703482692;-76.6262080392
44.2681563472;-76.6241252026
44.2707458939;-76.6259946204
44.2713808073;-76.6251191085
44.2714371164;-76.6251217985
44.2714302893;-76.6254995301
44.2688936984;-76.6267266945
44.3493689407;-76.3899540226
44.2950734822;-76.461000955
44.2948307632;-76.4602970106
44.2952297635;-76.4601606061
44.2989716359;-76.4670615013
44.2979874055;-76.3110340584
44.2994023391;-76.310672054
44.2999881127;-76.3109900934
44.3011830079;-76.3111082954
44.2973033401;-76.457701859
44.2966191774;-76.458436784
44.2974604224;-76.4583230633
44.2961170851;-76.4588270168
44.2991669372;-76.461699273
44.2983091888;-76.458654614
44.2985716968;-76.4615443611
44.2981787091;-76.4574195655
44.2719151625;-76.6204579514
44.2721068968;-76.6234093183
44.2723015779;-76.6234337164
44.2728111228;-76.6233765066
44.2900566387;-76.402289432
44.2905597451;-76.4021171553
44.3227546396;-76.5051763769
44.3007691988;-76.4688726389
44.3277042497;-76.5029518596
44.2969654462;-76.4607475677
44.2689552908;-76.6248885262
44.269027006;-76.6274674251
44.2689735855;-76.6274559194
44.271376418;-76.6253809117
44.3015293294;-76.460071857
44.2688400158;-76.6272195648
44.2999379346;-76.4578000594
44.2690018651;-76.627159554
44.2690203493;-76.6269665793
44.2691282376;-76.626410112
44.2720141805;-76.6248157465
44.2960961305;-76.4602072151
44.2691013619;-76.6267096913
44.2974602302;-76.4614392317
44.294159414;-76.4448746964
44.2929910218;-76.4445655464
44.300605058;-76.4639222438
44.2930938433;-76.4455378567
44.2932776426;-76.4457307225
44.2565390552;-76.6404740042
44.2585294734;-76.6544059232
44.2943138216;-76.4445688054
44.2942598098;-76.4443191611
44.2471139336;-76.4056815755
44.3100039341;-76.4112548875
44.3091403704;-76.4136415063
44.3017422336;-76.4190638694
44.3197415134;-76.2346191523
44.2485946139;-76.4101122602
44.3881719421;-76.3235243084
44.2649825914;-76.6573823881
44.3081751622;-76.4240822987
44.2787458165;-76.3325784154
44.3130634382;-76.4134026368
44.3164466466;-76.4115389453
44.3082577785;-76.4628604294
44.3209483745;-76.541790584
44.3074067362;-76.4236395807
44.3524944235;-76.2523283713
44.3313290014;-76.3740347545
44.3567646715;-76.5782056507
44.3131469927;-76.6456942485
44.3504893852;-76.2682376826
44.4462198479;-76.2605230126
44.2577607836;-76.384966909
44.412431823;-76.2635796808
44.2578156657;-76.3747552547
44.3063041824;-76.423866518
44.3173290344;-76.6163339631
44.3527542834;-76.6968182334
44.4040774618;-76.3079443156
44.3672254458;-76.2738232382
44.3327483811;-76.5405118633
44.3001532492;-76.5250113134
44.3098039499;-76.2756743385
44.3508457323;-76.6713473238
44.2697297864;-76.3656179097
44.2938794729;-76.4395965116
44.2625503276;-76.4045644373
44.3077334905;-76.4236439238
44.3174552683;-76.5914851831
44.2783832227;-76.3337022166
44.3361555705;-76.627003265
44.3204815382;-76.4808001081
44.3842996737;-76.2947217358
44.2980420319;-76.3120838236
44.2859925962;-76.3285242122
44.3138190926;-76.2636067846
44.3152897469;-76.6493140816
44.2947577787;-76.3998199458
44.3027429254;-76.3695191367
44.2946539786;-76.4001876188
44.3613851446;-76.3165227339
44.3079177493;-76.4238308476
44.2707451915;-76.6221958979
44.3887462198;-76.2417098469
44.2987522105;-76.4182183176
44.271727808;-76.6233882078
44.2979482656;-76.424519955
44.2705803087;-76.3815957225
44.2705599044;-76.6271303762
44.2708411915;-76.6279210114
44.2697316672;-76.6259970867
44.2946062733;-76.4512917143
44.2935183001;-76.4545410929
44.3271712244;-76.4203701616
44.3259065055;-76.4231003007
44.3263717852;-76.4230039629
44.322284188;-76.4166658733
44.3268435941;-76.4216832694
44.2837510141;-76.6286177884
44.3270515014;-76.421221894
44.3024135377;-76.4171981838
44.2966746135;-76.3878792152
44.2780726822;-76.5971890974
44.3007533652;-76.427249425
44.3645630196;-76.3135230585
44.2573987736;-76.3813672926
44.4655169969;-76.2808113684
44.3028783619;-76.3584630474
44.3857026623;-76.2950092724
44.4106676252;-76.2789547119
44.3389516021;-76.3414408197
44.3176854127;-76.5231617495
44.3192013164;-76.5428019731
44.3192461496;-76.5433984078
44.3205413856;-76.5029731943
44.328353748;-76.284927874
44.2660361761;-76.3722824617
44.252110247;-76.4044686036
44.3166642318;-76.6095252707
44.3201538157;-76.4951961331
44.3396217478;-76.2747196374
44.3359089609;-76.6195040977
44.3067711866;-76.4230734235
44.2562718391;-76.3865031704
44.3195182027;-76.4621680812
44.3409985443;-76.4507280653
44.3436847913;-76.5930183202
44.307440896;-76.6161582568
44.3055843509;-76.4196465414
44.2708205428;-76.3632389065
44.2911324027;-76.3866870322
44.3189954798;-76.5491448643
44.3205971138;-76.4869080972
44.3311238857;-76.6980598212
44.3493427512;-76.2582697251
44.3068874994;-76.4220193865
44.3119289131;-76.4787343965
44.319121521;-76.5345038954
44.2933260741;-76.4341695909
44.3098630116;-76.5412557475
44.3069201828;-76.4127442187
44.3199919016;-76.4785196415
44.2784996001;-76.6142066528
44.336753728;-76.5436316022
44.3535332554;-76.2444494968
44.3553513132;-76.6209260766
44.2710706859;-76.6204846006
44.299852103;-76.5309967447
44.3437888623;-76.3312421949
44.3208809797;-76.5133406695
44.3055891463;-76.4218106845
44.3056123899;-76.4210518772
44.2720513284;-76.6230235991
44.3196540128;-76.4852544815
44.3513026717;-76.5687061367
44.3478128845;-76.5710955478
44.3142868389;-76.5754016579
44.2951126955;-76.3976575642
44.2967653997;-76.6085971471
44.3197041305;-76.5144611961
44.3224209908;-76.4659120056
44.3270748212;-76.5404104497
44.2541472829;-76.3865041434
44.2751569701;-76.3333494318
44.2960580961;-76.5391508938
44.3878419394;-76.260591736
44.3069409971;-76.4235394495
44.2821116707;-76.6286819686
44.3052086174;-76.4642317061
44.2644221851;-76.373237799
44.3161359717;-76.4787085576
44.3331345046;-76.3739139014
44.4688373666;-76.2777912577
44.3201393108;-76.4785351356
44.309520727;-76.2643832965
44.3515808644;-76.2533316368
44.4618258021;-76.2606856322
44.3135255714;-76.5217525306
44.2797116916;-76.4144574636
44.2589029812;-76.3726049414
44.2564897773;-76.3896830505
44.334613347;-76.3051842366
44.3184643268;-76.5105122022
44.3202531742;-76.398878659
44.253704976;-76.4123866908
44.4623058126;-76.2730489408
44.3360896246;-76.5158025668
44.4065582879;-76.2583423065
44.2999840386;-76.5895635163
44.2476514892;-76.4133812448
44.268886569;-76.3608891686
44.3207945009;-76.5029469991
44.2473367664;-76.413343842
44.2881648204;-76.3378624783
44.2954257356;-76.6596458201
44.2982385308;-76.394053801
44.2748614803;-76.3565611997
44.4116019059;-76.2671489769
44.260753638;-76.3814255595
44.2890478553;-76.3165309997
44.3189356628;-76.2351614797
44.337672286;-76.5042085437
44.3574059952;-76.5772285966
44.3604485456;-76.3369657001
44.3627936919;-76.3259071
44.3452866753;-76.4425868149
44.3186362282;-76.4936147087
44.3052326388;-76.5176971106
44.3845731474;-76.3009663148
44.2601805123;-76.3821738079
44.3537983665;-76.5729229257
44.3486907865;-76.7009443101
44.3173116897;-76.4783392881
44.3345569473;-76.541294595
44.338303298;-76.4493294829
44.3232145603;-76.3956491246
44.2494688905;-76.4058051331
44.3449292478;-76.6514087856
44.2942603281;-76.514072165
44.3421359385;-76.5116467493
44.3612710027;-76.3343817494
44.2505281241;-76.4078274457
44.3463778017;-76.357581906
44.2783116281;-76.6021145963
44.3007933733;-76.5109697138
44.2671361715;-76.6446577553
44.3447894146;-76.4367137254
44.318282813;-76.417898237
44.4148540183;-76.2507718747
44.2454534139;-76.4105857402
44.3498741984;-76.6435148207
44.4031536566;-76.3099027288
44.4490711663;-76.2677332231
44.2971544708;-76.3148998005
44.2498428662;-76.4073587839
44.3083371842;-76.4128528749
44.3890488449;-76.29505151
44.3156357175;-76.4613192035
44.3487412553;-76.5683126436
44.3178927432;-76.4360086615
44.3350850457;-76.3680555582
44.291549743;-76.397435868
44.3700481465;-76.2756620065
44.2504600544;-76.409518055
44.3183149605;-76.5663721204
44.31907216;-76.5476500514
44.3328223588;-76.274856856
44.2996959025;-76.4559018931
44.3000300488;-76.5331143875
44.4635729676;-76.2803568426
44.3186144145;-76.4625560131
44.3310068148;-76.295163104
44.4137187863;-76.29923178
44.3205217737;-76.4723138347
44.3477327408;-76.2901730696
44.3167499201;-76.4787219015
44.327040649;-76.4579459328
44.2989671844;-76.4242844589
44.2970652274;-76.3941679918
44.3209527544;-76.5346012453
44.3094055338;-76.3022502625
44.3847828026;-76.2979460597
44.3199435379;-76.5043780549
44.2462193015;-76.412672749
44.2465737532;-76.4094734041
44.2659652331;-76.6272160997
44.3075690687;-76.6785837735
44.3535742796;-76.384688154
44.2996454968;-76.5326055551
44.2701295598;-76.6248473489
44.2935287003;-76.673267266
44.266732166;-76.3668604029
44.3380115085;-76.5123279972
44.3288373959;-76.280269374
44.3193522821;-76.4784690719
44.3499206808;-76.5729496128
44.3208727789;-76.5330015096
44.3478450946;-76.6474763298
44.3203429257;-76.4863858816
44.3878980038;-76.2607178654
44.2967793836;-76.4298621622
44.2656315738;-76.3762037435
44.3064815217;-76.4217329951
44.2967302961;-76.3947612851
44.3383799787;-76.4515428435
44.3292970624;-76.6242564768
44.296007192;-76.6034362268
44.2551355415;-76.3873191456
44.3436356622;-76.304706398
44.3393670804;-76.5616564474
44.2983738385;-76.4273734504
44.3864206958;-76.2806305759
44.3201271152;-76.4967813189
44.3858280376;-76.2761808765
44.3086806387;-76.2850740449
44.2825640512;-76.5433044696
44.3413302954;-76.4970137791
44.3050723253;-76.307983215
44.2996602113;-76.5435268006
44.2568612301;-76.387222663
44.2479138856;-76.408380923
44.3197058307;-76.5011033635
44.3061294283;-76.3119319797
44.3083736006;-76.4217843333
44.3061123409;-76.3108088221
44.2505999617;-76.3919017909
44.2570553099;-76.3823036317
44.3083533725;-76.2976611731
44.3309516523;-76.2537733685
44.2960034731;-76.4277962666
44.3491969219;-76.6391131685
44.2464196987;-76.4089978039
44.3111500395;-76.5113793657
44.3298628156;-76.6239690332
44.3138257897;-76.523583359
44.3125707383;-76.2521269728
44.3164887816;-76.4065080655
44.3367976345;-76.3052029863
44.3470871804;-76.2873107979
44.2878919648;-76.6373621111
44.3218600052;-76.5407281456
44.3564688886;-76.5814737722
44.4505141662;-76.2689373092
44.3815086682;-76.2409290517
44.3025848429;-76.5406170885
44.2716089287;-76.6208145074
44.3346946427;-76.5411041433
44.3337349036;-76.6663767951
44.3003741281;-76.5066315712
44.3250172078;-76.3286408444
44.3176590219;-76.4365944184
44.4642709531;-76.2809411347
44.3075204991;-76.4214764888
44.305185339;-76.4227741586
44.2584918238;-76.3726685077
44.3203855741;-76.5153398571
44.4049717427;-76.2880849009
44.4495709488;-76.2782852119
44.3177083934;-76.5910557153
44.3204900783;-76.4804628027
44.2819179747;-76.3427854902
44.3177313641;-76.4385501517
44.3080799729;-76.4243574115
44.3160058121;-76.5026017951
44.3124544136;-76.4137423658
44.2936229498;-76.426838893
44.319219611;-76.5321319772
44.256175241;-76.3897965212
44.3404674456;-76.5394081147
44.2971248443;-76.5833427054
44.3203886378;-76.4889319517
44.322400631;-76.6727280378
44.3337940695;-76.4555604958
44.2570376076;-76.3818730777
44.3887037402;-76.2517309641
44.3180708166;-76.5920635215
44.2996112343;-76.4247421211
44.3052828953;-76.5189943386
44.36731571;-76.2823954227
44.2755611431;-76.6244423265
44.3044266455;-76.5932141883
44.3081157887;-76.4565469275
44.2605316362;-76.3760194241
44.3553532566;-76.6470357325
44.315101154;-76.5096022807
44.2449244532;-76.4124212053
44.3003291914;-76.3842392066
44.255610286;-76.3852526877
44.3192974273;-76.4921179078
44.3529649671;-76.2764855307
44.3163845759;-76.4787066456
44.2957463332;-76.6751188009
44.3434503422;-76.4490011485
44.3191758862;-76.5459407051
44.3381524023;-76.5043563144
44.2515387882;-76.3904119464
44.387757499;-76.2402877615
44.3066387396;-76.4249160322
44.3449154136;-76.4336220116
44.3336015381;-76.6256504352
44.3624032463;-76.3410113643
44.3201696712;-76.4696211126
44.3174138799;-76.4370645625
44.3147424952;-76.2566823925
44.2841726398;-76.543958068
44.4701697712;-76.2747159222
44.3445733104;-76.4490880123
44.3434129159;-76.3167785418
44.2844476706;-76.32735529
44.2931676361;-76.5177653628
44.2926394773;-76.5180218471
44.3196393281;-76.5318026523
44.2995300724;-76.2860176966
44.4144329966;-76.250331095
44.2931437259;-76.5206100731
44.3244862993;-76.3326078217
44.2660778766;-76.6260456902
44.2683864312;-76.6242670271
44.3196399664;-76.4845497761
44.3173942322;-76.5414762211
44.2989859082;-76.5620400779
44.3627881474;-76.3243620341
44.4661336588;-76.2806187955
44.3566014125;-76.3022728973
44.2747709207;-76.3351491459
44.3112030543;-76.2663252351
44.2821467903;-76.3339849282
44.2647247583;-76.3745608177
44.3054543554;-76.3572978047
44.2559915269;-76.384842824
44.3359106716;-76.6190842134
44.2663333564;-76.372681475
44.2945046065;-76.4266878479
44.3197927893;-76.4833985869
44.3141850008;-76.4643192358
44.2814130889;-76.3439896341
44.3107170182;-76.575388874
44.3092887975;-76.2881735503
44.2582528898;-76.3750293063
44.3226916478;-76.5314332113
44.308592368;-76.5406186501
44.2922237834;-76.6489166818
44.34522145;-76.5910098424
44.3071623985;-76.4222444434
44.3061638081;-76.4222392639
44.2596153931;-76.3806014782
44.3209996506;-76.4675518703
44.3181877614;-76.4975884064
44.3446279017;-76.6543643542
44.3177113795;-76.521848299
44.3386377487;-76.6621635448
44.4046058217;-76.2704212983
44.3446633601;-76.3940344281
44.2989130913;-76.5654346418
44.3033193752;-76.3701405572
44.4025772139;-76.310727265
44.3182500669;-76.4355517242
44.2589339652;-76.3883667038
44.321737727;-76.5138609143
44.3008854235;-76.4772264416
44.3461241118;-76.3579095237
44.2854064769;-76.327200015
44.366052838;-76.2852149018
44.3075799393;-76.2358550514
44.3484423938;-76.5709991429
44.3448445094;-76.4248286562
44.3184741159;-76.2442128695
44.3051511272;-76.3217188361
44.3112535782;-76.6079181681
44.3011554765;-76.530324175
44.2902535198;-76.3154164838
44.3187989111;-76.4970341667
44.3742043649;-76.3298401661
44.2927498271;-76.5212113728
44.2591184731;-76.3714364714
44.3363484579;-76.6091801821
44.3010436582;-76.5401202671
44.2731268797;-76.3617474082
44.2972768439;-76.4306191268
44.3088216675;-76.2654485407
44.3202311422;-76.4924676848
44.3060125176;-76.4221701419
44.350237592;-76.5854321844
44.3035271923;-76.5975221686
44.3427158019;-76.2753746321
44.344955659;-76.4324981496
44.3445236977;-76.4446905575
44.3546922422;-76.2873165989
44.3142187294;-76.5415252436
44.3858990389;-76.305405377
44.2496423003;-76.4098667663
44.3203245671;-76.4785220082
44.350887494;-76.6994418443
44.3545722161;-76.576384026
44.2697139932;-76.361345817
44.3315829548;-76.3801236515
44.3058696897;-76.4211153466
44.3065485731;-76.4124837809
44.3814484478;-76.3108324464
44.3502930039;-76.2541371555
44.2708989684;-76.624873466
44.3107424276;-76.2484743035
44.33261658;-76.4557053208
44.2967086861;-76.3097746365
44.3200195707;-76.5036611626
44.3193969586;-76.4983748912
44.2931093895;-76.3207382677
44.296481404;-76.6642440952
44.3675620075;-76.274881787
44.3043858822;-76.3398062312
44.2980156119;-76.3746109583
44.4672987815;-76.278231979
44.3369818207;-76.6648949128
44.3267879876;-76.3876998433
44.3005181388;-76.5027529336
44.3187253543;-76.5543735799
44.3074390499;-76.604615199
44.3271175247;-76.3852813992
44.306988781;-76.4224737793
44.2872673813;-76.3878568599
44.3337446645;-76.6266140642
44.3666458589;-76.2809482718
44.3029859815;-76.4554783757
44.3068810748;-76.4225278429
44.3191642055;-76.5338370297
44.3402990904;-76.4510490713
44.3397530354;-76.3043175007
44.2826054836;-76.3312973556
44.3174430849;-76.5404702705
44.2900650412;-76.3862707521
44.2949548039;-76.4365705303
44.3071580925;-76.4251078032
44.2552490911;-76.3876960523
44.2592388198;-76.3806090674
44.2905995525;-76.3984021465
44.2981471389;-76.4677336922
44.3297734565;-76.270374471
44.2657645922;-76.3734030054
44.331345025;-76.2617634903
44.3380623116;-76.4524118916
44.3299254718;-76.5397312307
44.2573362576;-76.3815108748
44.3210107167;-76.5032023675
44.2699795168;-76.4057384865
44.3008265164;-76.5769085983
44.3374669392;-76.3928166569
44.3482397323;-76.6364238175
44.4630294649;-76.2544654871
44.414627675;-76.3054972381
44.3458866496;-76.3928471308
44.3365197499;-76.4022877945
44.3458402528;-76.6728796374
44.2928591063;-76.3194899528
44.2993077363;-76.426751725
44.2980553449;-76.3120096875
44.3133363547;-76.6171335746
44.2994896942;-76.5405241498
44.3516809712;-76.6405180584
44.3081782899;-76.5144858621
44.3010351626;-76.5351255258
44.2981898962;-76.5391976842
44.3185570926;-76.5743412727
44.3541542168;-76.6165455809
44.2524861623;-76.4026046534
44.2710878643;-76.6216487982
44.27259437;-76.6220666996
44.2729287809;-76.6233721916
44.273252376;-76.62384238
44.2732423632;-76.6236536877
44.2731974002;-76.6229658747
44.273150179;-76.6222069793
44.273110176;-76.6215603233
44.2725143618;-76.6207697314
44.2721803112;-76.6207686723
44.2730868354;-76.6211819116
44.2730683034;-76.6208615212
44.2730513596;-76.6206078144
44.2730382088;-76.6204155953
44.2730282653;-76.6202317336
44.2726860754;-76.6245812546
44.2858272627;-76.3334512808
44.2727572691;-76.6245828242
44.2701377218;-76.6278654278
44.270057227;-76.6278688217
44.269942866;-76.6272039597
44.2690132762;-76.6276597302
44.2689552302;-76.6276485356
44.2697520456;-76.6281527855
44.2704174071;-76.6278729026
44.269890754;-76.6268193942
44.2994223911;-76.5742969388
44.3031280307;-76.5754448562
44.2701428409;-76.6259979792
44.3049767179;-76.3361453272
44.2700681308;-76.6262799542
44.2702100673;-76.6262062142
44.270429124;-76.6262091716
44.2713760636;-76.6254979271
44.2709606142;-76.626296973
44.2689311208;-76.6263416609
44.2688748953;-76.6269079093
44.2831735467;-76.5443125011
44.3428301674;-76.3183437573
44.3410620659;-76.3630751936
44.3486346555;-76.3904538269
44.3200375714;-76.3993822436
44.2674964409;-76.6444751549
44.353607456;-76.6092555268
44.3676798261;-76.2821530941
44.3280848048;-76.3837681802
44.3147587156;-76.2526921122
44.3814066972;-76.3016006421
44.3513667719;-76.5849641536
44.2974935217;-76.5946977391
44.3037044132;-76.5235378117
44.3578070499;-76.3435383061
44.2668088616;-76.386742333
44.3686405667;-76.2592192011
44.2542885134;-76.388919339
44.2712566551;-76.6207690482
44.2662989653;-76.6266375332
44.4662475555;-76.2805732236
44.3051007512;-76.3129356949
44.3393486733;-76.5601657891
44.3372205416;-76.5044963698
44.320627082;-76.4769043484
44.3251070454;-76.2348233462
44.2946053645;-76.3954105532
44.2494403275;-76.4044423326
44.3270289997;-76.4191279135
44.3186736381;-76.2339540179
44.2504548475;-76.3920890296
44.345861173;-76.586317721
44.2906309424;-76.4012375557
44.3090353117;-76.2800902562
44.3423802074;-76.3665633583
44.2843591956;-76.340810336
44.2925241928;-76.4023861129
44.2931569363;-76.4013401731
44.2866601622;-76.4026775386
44.3446485648;-76.4467378523
44.3501306905;-76.7002348095
44.2690581672;-76.6271689194
44.2690444419;-76.6272792372
44.2690747288;-76.6264003545
44.2691187271;-76.6265277974
44.268991379;-76.6272686557
44.2598459215;-76.3807894748
44.2690461962;-76.6266984345
44.2709698235;-76.626013643
44.3185121265;-76.5027325458
44.3056440236;-76.4202476908
44.3194847391;-76.5024287166
44.320306765;-76.4874052929
44.3093434847;-76.2463669709
44.3549486365;-76.248527265
44.2509957582;-76.4121186057
44.3072777681;-76.2985444987
44.2983142552;-76.41791946
44.3560873277;-76.61808499
44.2553494238;-76.3855017257
44.324621953;-76.5043243872
44.3160562991;-76.4605911488
44.3186760788;-76.4964660163
44.2911561386;-76.645155338
44.3580517993;-76.3477859946
44.3152084986;-76.636611223
44.2961762005;-76.6319365773
44.3171790854;-76.479264583
44.2908087955;-76.4158605656
44.3386650837;-76.5126596952
44.414840297;-76.253429604
44.3284232284;-76.5030035655
44.2549524252;-76.3897802044
44.3084898298;-76.4248092524
44.3198144045;-76.4918167865
44.283143493;-76.5439598099
44.3158399878;-76.5429481382
44.2623011811;-76.6520551079
44.2577352372;-76.6546757745
44.2558673328;-76.6584577974
44.3063130956;-76.4218717245
44.2996772231;-76.5214959676
44.4163528155;-76.3091980703
44.3073644542;-76.6197477449
44.4622188876;-76.2608031729
44.4630484822;-76.2590977346
44.2455553762;-76.4130888505
44.2985016409;-76.5852944629
44.3395537279;-76.5039283791
44.3089248293;-76.413794946
44.2797738725;-76.4139732881
44.3095816499;-76.2788810143
44.3402974048;-76.3983906707
44.3155720677;-76.6309951834
44.3208851659;-76.5336912601
44.3113855692;-76.6159541309
44.3554913827;-76.5723658434
44.2940910473;-76.4270608358
44.2935442115;-76.4346289494
44.3411952492;-76.3622177764
44.3548801917;-76.5988399149
44.3052485639;-76.4646910719
44.2718290898;-76.3727769898
44.3514397;-76.712694331
44.3002451298;-76.4224459537
44.2719393492;-76.6234264668
44.2695881274;-76.6259913213
